Zipcode,Order Date,Gender,Style,Price,Quantity,Shipment,Cost
0-99999,2023-05-24,Any,Any,0-9999,3,Sea,4100
0-99999,2023-12-10,Any,Any,0-9999,6,Air,5400
0-99999,2023-07-11,Any,Any,0-9999,7,Air,1650
0-99999,2023-03-14,Any,Any,0-9999,6,Air,5200
0-99999,2023-06-08,Any,Any,0-9999,6,Air,6650
0-99999,2023-08-21,Any,Any,0-9999,8,Air,5550
0-99999,2023-10-04,Any,Any,0-9999,7,Sea,7350
0-99999,2023-03-06,Any,Any,0-9999,10,Sea,5400
0-99999,2023-08-13,Any,Any,0-9999,6,Air,3050
0-99999,2023-10-01,Any,Any,0-9999,8,Air,450
0-99999,2023-11-17,Any,Any,0-9999,8,Air,300
0-99999,2023-11-13,Any,Any,0-9999,6,Sea,1950
0-99999,2023-04-17,Any,Any,0-9999,2,Air,4250
0-99999,2023-04-07,Any,Any,0-9999,10,Air,6950
0-99999,2023-06-27,Any,Any,0-9999,3,Sea,4500
0-99999,2023-12-27,Any,Any,0-9999,6,Air,1400
0-99999,2023-01-02,Any,Any,0-9999,6,Air,5750
0-99999,2023-12-03,Any,Any,0-9999,3,Air,450
0-99999,2023-05-01,Any,Any,0-9999,10,Sea,1250
0-99999,2023-05-01,Any,Any,0-9999,2,Air,1150
0-99999,2023-12-11,Any,Any,0-9999,8,Sea,6350
0-99999,2023-06-26,Any,Any,0-9999,7,Air,7000
0-99999,2023-06-07,Any,Any,0-9999,10,Sea,6800
0-99999,2023-07-20,Any,Any,0-9999,4,Air,1250
0-99999,2023-07-16,Any,Any,0-9999,6,Air,1800
0-99999,2023-01-15,Any,Any,0-9999,2,Air,3000
0-99999,2023-05-21,Any,Any,0-9999,7,Sea,2550
0-99999,2023-06-14,Any,Any,0-9999,8,Air,6350
0-99999,2023-06-11,Any,Any,0-9999,2,Sea,6400
0-99999,2023-05-13,Any,Any,0-9999,10,Sea,2650
0-99999,2023-08-27,Any,Any,0-9999,8,Sea,4800
0-99999,2023-02-02,Any,Any,0-9999,3,Sea,100
0-99999,2023-11-05,Any,Any,0-9999,2,Sea,7100
0-99999,2023-10-17,Any,Any,0-9999,6,Sea,350
0-99999,2023-07-03,Any,Any,0-9999,8,Air,2400
0-99999,2023-01-01,Any,Any,0-9999,6,Air,1450
0-99999,2023-01-25,Any,Any,0-9999,8,Sea,6350
0-99999,2023-04-02,Any,Any,0-9999,8,Sea,4300
0-99999,2023-09-15,Any,Any,0-9999,3,Air,950
0-99999,2023-10-22,Any,Any,0-9999,3,Air,3500
0-99999,2023-05-12,Any,Any,0-9999,6,Air,350
0-99999,2023-10-24,Any,Any,0-9999,6,Sea,5650
0-99999,2023-02-17,Any,Any,0-9999,8,Air,5150
0-99999,2023-06-15,Any,Any,0-9999,4,Sea,750
0-99999,2023-11-01,Any,Any,0-9999,8,Air,3050
0-99999,2023-06-08,Any,Any,0-9999,10,Sea,400
0-99999,2023-05-04,Any,Any,0-9999,2,Air,1400
0-99999,2023-04-06,Any,Any,0-9999,4,Sea,4650
0-99999,2023-07-09,Any,Any,0-9999,3,Sea,950
0-99999,2023-01-19,Any,Any,0-9999,2,Air,4550
0-99999,2023-10-16,Any,Any,0-9999,10,Air,6950
0-99999,2023-03-09,Any,Any,0-9999,2,Air,400
0-99999,2023-06-06,Any,Any,0-9999,3,Sea,5700
0-99999,2023-10-20,Any,Any,0-9999,7,Air,5550
0-99999,2023-04-19,Any,Any,0-9999,7,Sea,5200
0-99999,2023-08-24,Any,Any,0-9999,7,Air,3000
0-99999,2023-09-08,Any,Any,0-9999,10,Air,1000
0-99999,2023-09-19,Any,Any,0-9999,6,Air,6650
0-99999,2023-01-12,Any,Any,0-9999,2,Air,5650
0-99999,2023-06-09,Any,Any,0-9999,6,Air,6550
0-99999,2023-11-05,Any,Any,0-9999,4,Rail,1200
0-99999,2023-07-11,Any,Any,0-9999,4,Sea,5700
0-99999,2023-09-14,Any,Any,0-9999,3,Sea,1950
0-99999,2023-06-03,Any,Any,0-9999,4,Rail,4800
0-99999,2023-03-07,Any,Any,0-9999,3,Air,2700
0-99999,2023-10-23,Any,Any,0-9999,4,Air,7050
0-99999,2023-05-21,Any,Any,0-9999,10,Sea,7000
0-99999,2023-10-14,Any,Any,0-9999,8,Rail,3350
0-99999,2023-09-25,Any,Any,0-9999,2,Sea,2050
0-99999,2023-07-10,Any,Any,0-9999,4,Air,6300
0-99999,2023-04-04,Any,Any,0-9999,7,Rail,2000
0-99999,2023-02-13,Any,Any,0-9999,3,Air,5050
0-99999,2023-10-17,Any,Any,0-9999,6,Sea,6650
0-99999,2023-02-17,Any,Any,0-9999,10,Sea,1200
0-99999,2023-05-17,Any,Any,0-9999,7,Air,3550
0-99999,2023-12-04,Any,Any,0-9999,7,Sea,6250
0-99999,2023-07-28,Any,Any,0-9999,10,Air,6000
0-99999,2023-07-20,Any,Any,0-9999,7,Sea,6900
0-99999,2023-07-05,Any,Any,0-9999,10,Sea,5600
0-99999,2023-08-01,Any,Any,0-9999,8,Air,6550
0-99999,2023-03-15,Any,Any,0-9999,10,Air,3000
0-99999,2023-01-22,Any,Any,0-9999,7,Sea,4150
0-99999,2023-04-27,Any,Any,0-9999,7,Sea,3500
0-99999,2023-03-04,Any,Any,0-9999,3,Air,3750
0-99999,2023-02-27,Any,Any,0-9999,8,Sea,4000
0-99999,2023-09-22,Any,Any,0-9999,3,Sea,5000
0-99999,2023-07-21,Any,Any,0-9999,7,Rail,3750
0-99999,2023-03-24,Any,Any,0-9999,8,Air,300
0-99999,2023-02-26,Any,Any,0-9999,8,Rail,4600
0-99999,2023-07-20,Any,Any,0-9999,3,Rail,2450
0-99999,2023-11-20,Any,Any,0-9999,3,Air,5100
0-99999,2023-06-17,Any,Any,0-9999,4,Sea,2900
0-99999,2023-04-06,Any,Any,0-9999,3,Sea,1750
0-99999,2023-11-18,Any,Any,0-9999,7,Air,6750
0-99999,2023-08-15,Any,Any,0-9999,7,Sea,4700
0-99999,2023-06-16,Any,Any,0-9999,3,Sea,6450
0-99999,2023-01-02,Any,Any,0-9999,4,Sea,6250
0-99999,2023-05-07,Any,Any,0-9999,10,Sea,4100
0-99999,2023-01-07,Any,Any,0-9999,6,Sea,5900
0-99999,2023-09-10,Any,Any,0-9999,7,Air,6950
0-99999,2023-01-19,Any,Any,0-9999,6,Air,3350
0-99999,2023-04-08,Any,Any,0-9999,6,Air,1700
0-99999,2023-06-11,Any,Any,0-9999,10,Sea,5350
0-99999,2023-07-11,Any,Any,0-9999,6,Air,6650
0-99999,2023-04-25,Any,Any,0-9999,10,Sea,5500
0-99999,2023-06-21,Any,Any,0-9999,8,Air,6850
0-99999,2023-10-05,Any,Any,0-9999,3,Sea,350
0-99999,2023-03-09,Any,Any,0-9999,3,Air,6050
0-99999,2023-02-02,Any,Any,0-9999,3,Air,3100
0-99999,2023-06-11,Any,Any,0-9999,7,Air,1000
0-99999,2023-08-12,Any,Any,0-9999,2,Sea,3250
0-99999,2023-06-26,Any,Any,0-9999,6,Air,6850
0-99999,2023-11-10,Any,Any,0-9999,8,Sea,7200
0-99999,2023-11-12,Any,Any,0-9999,7,Sea,3200
0-99999,2023-07-13,Any,Any,0-9999,7,Air,5900
0-99999,2023-07-08,Any,Any,0-9999,7,Air,3800
0-99999,2023-01-25,Any,Any,0-9999,8,Sea,3900
0-99999,2023-02-02,Any,Any,0-9999,10,Air,7300
0-99999,2023-06-27,Any,Any,0-9999,3,Air,4900
0-99999,2023-08-17,Any,Any,0-9999,7,Sea,2850
0-99999,2023-05-24,Any,Any,0-9999,6,Air,5050
0-99999,2023-05-21,Any,Any,0-9999,7,Sea,2700
0-99999,2023-03-15,Any,Any,0-9999,6,Sea,2800
0-99999,2023-08-10,Any,Any,0-9999,4,Rail,2250
0-99999,2023-11-19,Any,Any,0-9999,3,Sea,800
0-99999,2023-01-05,Any,Any,0-9999,4,Sea,3650
0-99999,2023-05-02,Any,Any,0-9999,2,Sea,3100
0-99999,2023-07-08,Any,Any,0-9999,10,Sea,2150
0-99999,2023-05-21,Any,Any,0-9999,4,Rail,5200
0-99999,2023-06-27,Any,Any,0-9999,7,Air,1500
0-99999,2023-11-28,Any,Any,0-9999,3,Air,6450
0-99999,2023-06-02,Any,Any,0-9999,8,Air,3750
0-99999,2023-02-28,Any,Any,0-9999,8,Sea,1150
0-99999,2023-05-06,Any,Any,0-9999,6,Air,1600
0-99999,2023-12-03,Any,Any,0-9999,2,Sea,4150
0-99999,2023-01-08,Any,Any,0-9999,3,Air,4250
0-99999,2023-01-20,Any,Any,0-9999,7,Sea,850
0-99999,2023-12-22,Any,Any,0-9999,7,Rail,2650
0-99999,2023-11-25,Any,Any,0-9999,4,Air,150
0-99999,2023-06-17,Any,Any,0-9999,10,Air,1150
0-99999,2023-07-11,Any,Any,0-9999,3,Air,1950
0-99999,2023-11-24,Any,Any,0-9999,2,Air,4500
0-99999,2023-11-05,Any,Any,0-9999,8,Air,1800
0-99999,2023-12-04,Any,Any,0-9999,7,Air,2600
0-99999,2023-05-24,Any,Any,0-9999,3,Air,6900
0-99999,2023-03-11,Any,Any,0-9999,10,Air,2300
0-99999,2023-02-20,Any,Any,0-9999,4,Rail,6500
0-99999,2023-05-24,Any,Any,0-9999,6,Sea,6400
0-99999,2023-03-15,Any,Any,0-9999,10,Air,2950
0-99999,2023-11-21,Any,Any,0-9999,7,Rail,2050
0-99999,2023-03-25,Any,Any,0-9999,2,Sea,5650
0-99999,2023-01-21,Any,Any,0-9999,7,Air,2550
0-99999,2023-06-02,Any,Any,0-9999,7,Sea,1900
0-99999,2023-02-26,Any,Any,0-9999,3,Rail,7400
0-99999,2023-01-26,Any,Any,0-9999,3,Air,6500
0-99999,2023-10-19,Any,Any,0-9999,2,Air,900
0-99999,2023-05-08,Any,Any,0-9999,2,Air,4800
0-99999,2023-03-23,Any,Any,0-9999,2,Air,400
0-99999,2023-11-23,Any,Any,0-9999,3,Air,1950
0-99999,2023-02-14,Any,Any,0-9999,8,Sea,4950
0-99999,2023-12-10,Any,Any,0-9999,10,Air,2600
0-99999,2023-05-03,Any,Any,0-9999,10,Sea,1150
0-99999,2023-03-24,Any,Any,0-9999,7,Air,5650
0-99999,2023-06-24,Any,Any,0-9999,8,Sea,6600
0-99999,2023-08-15,Any,Any,0-9999,4,Air,750
0-99999,2023-07-04,Any,Any,0-9999,6,Sea,1850
0-99999,2023-12-17,Any,Any,0-9999,3,Sea,6600
0-99999,2023-02-07,Any,Any,0-9999,8,Air,4750
0-99999,2023-08-21,Any,Any,0-9999,7,Sea,800
0-99999,2023-04-09,Any,Any,0-9999,10,Air,5750
0-99999,2023-08-26,Any,Any,0-9999,2,Sea,1000
0-99999,2023-12-11,Any,Any,0-9999,10,Sea,7050
0-99999,2023-04-25,Any,Any,0-9999,10,Air,2750
0-99999,2023-12-02,Any,Any,0-9999,3,Sea,3550
0-99999,2023-08-09,Any,Any,0-9999,8,Air,600
0-99999,2023-07-19,Any,Any,0-9999,2,Air,600
0-99999,2023-10-08,Any,Any,0-9999,10,Sea,2350
0-99999,2023-09-15,Any,Any,0-9999,8,Rail,2100
0-99999,2023-10-09,Any,Any,0-9999,10,Sea,4450
0-99999,2023-12-21,Any,Any,0-9999,6,Sea,100
0-99999,2023-05-20,Any,Any,0-9999,3,Rail,1550
0-99999,2023-07-11,Any,Any,0-9999,3,Air,4050
0-99999,2023-08-26,Any,Any,0-9999,10,Sea,950
0-99999,2023-11-02,Any,Any,0-9999,7,Sea,5500
0-99999,2023-02-26,Any,Any,0-9999,3,Air,2250
0-99999,2023-08-04,Any,Any,0-9999,3,Sea,4100
0-99999,2023-06-09,Any,Any,0-9999,8,Rail,1200
0-99999,2023-02-28,Any,Any,0-9999,4,Sea,6400
0-99999,2023-01-09,Any,Any,0-9999,6,Air,5000
0-99999,2023-08-12,Any,Any,0-9999,2,Sea,4300
0-99999,2023-02-01,Any,Any,0-9999,7,Air,2200
0-99999,2023-11-01,Any,Any,0-9999,7,Sea,2300
0-99999,2023-02-25,Any,Any,0-9999,4,Sea,5350
0-99999,2023-11-16,Any,Any,0-9999,8,Air,5450
0-99999,2023-01-06,Any,Any,0-9999,4,Rail,4850
0-99999,2023-10-25,Any,Any,0-9999,7,Sea,2600
0-99999,2023-07-25,Any,Any,0-9999,2,Air,3000
0-99999,2023-01-21,Any,Any,0-9999,10,Rail,2350
0-99999,2023-10-17,Any,Any,0-9999,8,Air,950
0-99999,2023-06-01,Any,Any,0-9999,7,Air,4800
0-99999,2023-05-08,Any,Any,0-9999,2,Sea,3050
0-99999,2023-08-13,Any,Any,0-9999,10,Air,6250
0-99999,2023-12-13,Any,Any,0-9999,10,Sea,6950
0-99999,2023-04-26,Any,Any,0-9999,7,Sea,4200
0-99999,2023-08-26,Any,Any,0-9999,8,Air,6450
0-99999,2023-10-18,Any,Any,0-9999,4,Air,6900
0-99999,2023-07-10,Any,Any,0-9999,7,Sea,5500
0-99999,2023-04-01,Any,Any,0-9999,3,Air,3550
0-99999,2023-02-09,Any,Any,0-9999,10,Sea,4400
0-99999,2023-12-27,Any,Any,0-9999,8,Air,700
0-99999,2023-01-16,Any,Any,0-9999,3,Sea,3800
0-99999,2023-10-28,Any,Any,0-9999,10,Sea,6650
0-99999,2023-06-08,Any,Any,0-9999,3,Air,250
0-99999,2023-02-23,Any,Any,0-9999,3,Air,4850
0-99999,2023-04-26,Any,Any,0-9999,7,Air,6350
0-99999,2023-06-20,Any,Any,0-9999,8,Sea,3700
0-99999,2023-11-10,Any,Any,0-9999,8,Air,100
0-99999,2023-11-08,Any,Any,0-9999,2,Air,5950
0-99999,2023-09-19,Any,Any,0-9999,3,Air,1700
0-99999,2023-11-04,Any,Any,0-9999,10,Sea,6000
0-99999,2023-04-03,Any,Any,0-9999,6,Air,1200
0-99999,2023-08-18,Any,Any,0-9999,8,Sea,4100
0-99999,2023-08-05,Any,Any,0-9999,10,Sea,3150
0-99999,2023-12-27,Any,Any,0-9999,7,Sea,4100
0-99999,2023-08-06,Any,Any,0-9999,7,Rail,1750
0-99999,2023-05-13,Any,Any,0-9999,7,Rail,4250
0-99999,2023-03-20,Any,Any,0-9999,7,Sea,5400
0-99999,2023-12-04,Any,Any,0-9999,8,Sea,800
0-99999,2023-05-28,Any,Any,0-9999,2,Air,4800
0-99999,2023-12-24,Any,Any,0-9999,3,Air,250
0-99999,2023-01-19,Any,Any,0-9999,7,Rail,3000
0-99999,2023-06-28,Any,Any,0-9999,7,Sea,6450
0-99999,2023-12-02,Any,Any,0-9999,4,Air,5050
0-99999,2023-06-26,Any,Any,0-9999,7,Sea,2200
0-99999,2023-08-07,Any,Any,0-9999,2,Air,2350
0-99999,2023-03-17,Any,Any,0-9999,6,Rail,2050
0-99999,2023-11-21,Any,Any,0-9999,4,Air,3800
0-99999,2023-03-07,Any,Any,0-9999,4,Air,6650
0-99999,2023-01-20,Any,Any,0-9999,7,Rail,650
0-99999,2023-02-18,Any,Any,0-9999,2,Sea,7400
0-99999,2023-08-10,Any,Any,0-9999,4,Sea,7050
0-99999,2023-11-13,Any,Any,0-9999,3,Sea,1350
0-99999,2023-12-04,Any,Any,0-9999,6,Air,6450
0-99999,2023-05-02,Any,Any,0-9999,10,Air,5300
0-99999,2023-06-10,Any,Any,0-9999,8,Rail,4700
0-99999,2023-10-28,Any,Any,0-9999,7,Air,3850
0-99999,2023-04-22,Any,Any,0-9999,4,Rail,5950
0-99999,2023-11-26,Any,Any,0-9999,7,Sea,4400
0-99999,2023-02-28,Any,Any,0-9999,7,Sea,4600
0-99999,2023-04-25,Any,Any,0-9999,3,Sea,6150
0-99999,2023-04-28,Any,Any,0-9999,10,Air,250
0-99999,2023-02-05,Any,Any,0-9999,7,Air,5500
0-99999,2023-10-27,Any,Any,0-9999,3,Air,2950
0-99999,2023-12-22,Any,Any,0-9999,8,Air,4150
0-99999,2023-03-03,Any,Any,0-9999,2,Air,6500
0-99999,2023-05-12,Any,Any,0-9999,7,Sea,2950
0-99999,2023-03-05,Any,Any,0-9999,4,Air,1150
0-99999,2023-02-21,Any,Any,0-9999,4,Rail,1500
0-99999,2023-09-09,Any,Any,0-9999,6,Sea,2300
0-99999,2023-11-01,Any,Any,0-9999,6,Air,5450
0-99999,2023-03-12,Any,Any,0-9999,3,Air,2550
0-99999,2023-04-04,Any,Any,0-9999,4,Sea,1300
0-99999,2023-09-04,Any,Any,0-9999,10,Air,5050
0-99999,2023-06-15,Any,Any,0-9999,3,Sea,1350
0-99999,2023-09-27,Any,Any,0-9999,3,Air,3600
0-99999,2023-05-05,Any,Any,0-9999,10,Sea,550
0-99999,2023-05-03,Any,Any,0-9999,8,Sea,5950
0-99999,2023-01-02,Any,Any,0-9999,8,Air,1000
0-99999,2023-11-20,Any,Any,0-9999,10,Air,800
0-99999,2023-10-04,Any,Any,0-9999,7,Air,1500
0-99999,2023-01-06,Any,Any,0-9999,2,Air,7100
0-99999,2023-05-01,Any,Any,0-9999,4,Air,4500
0-99999,2023-08-27,Any,Any,0-9999,7,Sea,6200
0-99999,2023-05-02,Any,Any,0-9999,6,Air,4050
0-99999,2023-12-26,Any,Any,0-9999,3,Sea,4300
0-99999,2023-12-26,Any,Any,0-9999,8,Air,1550
0-99999,2023-09-16,Any,Any,0-9999,2,Sea,6650
0-99999,2023-11-26,Any,Any,0-9999,3,Air,6100
0-99999,2023-10-09,Any,Any,0-9999,7,Sea,3950
0-99999,2023-01-10,Any,Any,0-9999,4,Air,6600
0-99999,2023-06-17,Any,Any,0-9999,3,Sea,4350
0-99999,2023-06-15,Any,Any,0-9999,4,Sea,7350
0-99999,2023-10-21,Any,Any,0-9999,6,Air,2850
0-99999,2023-08-09,Any,Any,0-9999,4,Air,6300
0-99999,2023-04-14,Any,Any,0-9999,3,Sea,550
0-99999,2023-01-04,Any,Any,0-9999,8,Rail,3200
0-99999,2023-02-06,Any,Any,0-9999,8,Air,3450
0-99999,2023-03-07,Any,Any,0-9999,2,Air,1300
0-99999,2023-01-02,Any,Any,0-9999,7,Air,3250
0-99999,2023-07-02,Any,Any,0-9999,4,Sea,1000
0-99999,2023-10-27,Any,Any,0-9999,10,Sea,2250
0-99999,2023-08-11,Any,Any,0-9999,3,Air,5350
0-99999,2023-06-03,Any,Any,0-9999,10,Air,1950
0-99999,2023-05-26,Any,Any,0-9999,3,Rail,1250
0-99999,2023-11-23,Any,Any,0-9999,2,Rail,2450
0-99999,2023-10-06,Any,Any,0-9999,8,Sea,950
0-99999,2023-03-26,Any,Any,0-9999,10,Air,6950
0-99999,2023-08-11,Any,Any,0-9999,2,Air,1900
0-99999,2023-04-04,Any,Any,0-9999,3,Rail,5750
0-99999,2023-06-26,Any,Any,0-9999,2,Air,1250
0-99999,2023-11-27,Any,Any,0-9999,8,Air,3800
0-99999,2023-01-07,Any,Any,0-9999,3,Air,6250
0-99999,2023-03-22,Any,Any,0-9999,4,Air,550
0-99999,2023-06-10,Any,Any,0-9999,6,Air,4050
0-99999,2023-01-14,Any,Any,0-9999,6,Air,5850
0-99999,2023-03-22,Any,Any,0-9999,3,Air,1150
0-99999,2023-05-17,Any,Any,0-9999,7,Rail,5600
0-99999,2023-05-22,Any,Any,0-9999,7,Sea,4450
0-99999,2023-01-01,Any,Any,0-9999,3,Air,750
0-99999,2023-03-21,Any,Any,0-9999,6,Air,3950
0-99999,2023-07-05,Any,Any,0-9999,6,Air,1900
0-99999,2023-08-26,Any,Any,0-9999,10,Rail,2550
0-99999,2023-09-03,Any,Any,0-9999,8,Sea,5650
0-99999,2023-10-21,Any,Any,0-9999,10,Air,5950
0-99999,2023-09-17,Any,Any,0-9999,3,Air,4400
0-99999,2023-06-18,Any,Any,0-9999,4,Air,5100
0-99999,2023-08-23,Any,Any,0-9999,7,Sea,3150
0-99999,2023-07-15,Any,Any,0-9999,4,Air,3100
0-99999,2023-08-05,Any,Any,0-9999,3,Air,5400
0-99999,2023-02-21,Any,Any,0-9999,7,Sea,1700
0-99999,2023-07-21,Any,Any,0-9999,2,Sea,2300
0-99999,2023-07-13,Any,Any,0-9999,2,Air,4750
0-99999,2023-04-21,Any,Any,0-9999,2,Air,1750
0-99999,2023-05-01,Any,Any,0-9999,3,Sea,6750
0-99999,2023-04-03,Any,Any,0-9999,6,Air,6700
0-99999,2023-03-28,Any,Any,0-9999,10,Air,4050
0-99999,2023-07-15,Any,Any,0-9999,3,Air,600
0-99999,2023-01-26,Any,Any,0-9999,8,Air,150
0-99999,2023-02-01,Any,Any,0-9999,7,Sea,1400
0-99999,2023-08-05,Any,Any,0-9999,2,Air,2600
0-99999,2023-04-22,Any,Any,0-9999,2,Air,3100
0-99999,2023-01-08,Any,Any,0-9999,7,Air,4950
0-99999,2023-05-19,Any,Any,0-9999,7,Sea,600
0-99999,2023-01-07,Any,Any,0-9999,6,Sea,3200
0-99999,2023-04-09,Any,Any,0-9999,7,Rail,3250
0-99999,2023-01-25,Any,Any,0-9999,3,Sea,5550
0-99999,2023-01-24,Any,Any,0-9999,2,Air,6100
0-99999,2023-02-19,Any,Any,0-9999,7,Air,6650
0-99999,2023-05-10,Any,Any,0-9999,3,Air,3000
0-99999,2023-05-07,Any,Any,0-9999,8,Air,600
0-99999,2023-06-27,Any,Any,0-9999,6,Air,800
0-99999,2023-02-01,Any,Any,0-9999,4,Sea,1750
0-99999,2023-07-20,Any,Any,0-9999,10,Sea,3650
0-99999,2023-02-05,Any,Any,0-9999,10,Rail,4100
0-99999,2023-08-11,Any,Any,0-9999,4,Air,750
0-99999,2023-11-21,Any,Any,0-9999,6,Air,2150
0-99999,2023-01-03,Any,Any,0-9999,8,Sea,7000
0-99999,2023-04-11,Any,Any,0-9999,7,Sea,1700
0-99999,2023-01-23,Any,Any,0-9999,8,Sea,900
0-99999,2023-03-19,Any,Any,0-9999,3,Rail,800
0-99999,2023-12-13,Any,Any,0-9999,6,Air,3150
0-99999,2023-10-01,Any,Any,0-9999,3,Sea,1000
0-99999,2023-02-10,Any,Any,0-9999,6,Sea,1750
0-99999,2023-11-09,Any,Any,0-9999,10,Air,3700
0-99999,2023-04-13,Any,Any,0-9999,2,Sea,6850
0-99999,2023-08-18,Any,Any,0-9999,6,Sea,6500
0-99999,2023-10-03,Any,Any,0-9999,2,Air,4400
0-99999,2023-08-11,Any,Any,0-9999,6,Air,4400
0-99999,2023-12-04,Any,Any,0-9999,3,Air,900
0-99999,2023-02-20,Any,Any,0-9999,3,Air,3650
0-99999,2023-06-05,Any,Any,0-9999,7,Sea,2450
0-99999,2023-05-21,Any,Any,0-9999,7,Sea,2000
0-99999,2023-10-21,Any,Any,0-9999,7,Air,1500
0-99999,2023-06-09,Any,Any,0-9999,7,Air,2300
0-99999,2023-05-07,Any,Any,0-9999,10,Air,4700
0-99999,2023-03-28,Any,Any,0-9999,7,Rail,6450
0-99999,2023-01-05,Any,Any,0-9999,3,Air,950
0-99999,2023-07-03,Any,Any,0-9999,7,Rail,2600
0-99999,2023-10-05,Any,Any,0-9999,7,Sea,500
0-99999,2023-10-06,Any,Any,0-9999,3,Sea,3450
0-99999,2023-09-03,Any,Any,0-9999,3,Sea,800
0-99999,2023-01-01,Any,Any,0-9999,6,Sea,5550
0-99999,2023-06-19,Any,Any,0-9999,6,Air,6700
0-99999,2023-04-20,Any,Any,0-9999,8,Sea,7150
0-99999,2023-08-27,Any,Any,0-9999,2,Air,900
0-99999,2023-12-01,Any,Any,0-9999,7,Sea,3550
0-99999,2023-06-11,Any,Any,0-9999,2,Sea,4000
0-99999,2023-11-22,Any,Any,0-9999,4,Sea,3500
0-99999,2023-05-18,Any,Any,0-9999,7,Sea,6050
0-99999,2023-08-25,Any,Any,0-9999,10,Sea,450
0-99999,2023-07-14,Any,Any,0-9999,10,Air,4750
0-99999,2023-10-16,Any,Any,0-9999,3,Air,4950
0-99999,2023-09-14,Any,Any,0-9999,7,Air,1750
0-99999,2023-03-14,Any,Any,0-9999,3,Air,5500
0-99999,2023-11-17,Any,Any,0-9999,6,Air,5250
0-99999,2023-03-27,Any,Any,0-9999,10,Air,6550
0-99999,2023-05-27,Any,Any,0-9999,10,Air,2900
0-99999,2023-08-09,Any,Any,0-9999,3,Sea,6850
0-99999,2023-01-09,Any,Any,0-9999,6,Rail,7250
0-99999,2023-08-09,Any,Any,0-9999,3,Sea,1950
0-99999,2023-02-08,Any,Any,0-9999,7,Air,4750
0-99999,2023-03-25,Any,Any,0-9999,2,Air,750
0-99999,2023-12-13,Any,Any,0-9999,10,Air,750
0-99999,2023-11-21,Any,Any,0-9999,10,Air,3350
0-99999,2023-09-08,Any,Any,0-9999,7,Rail,6700
0-99999,2023-12-11,Any,Any,0-9999,7,Sea,500
0-99999,2023-03-01,Any,Any,0-9999,7,Sea,4400
0-99999,2023-07-08,Any,Any,0-9999,4,Air,5050
0-99999,2023-08-10,Any,Any,0-9999,3,Sea,3050
0-99999,2023-03-28,Any,Any,0-9999,6,Rail,6550
0-99999,2023-08-07,Any,Any,0-9999,3,Sea,3250
0-99999,2023-08-16,Any,Any,0-9999,6,Air,3050
0-99999,2023-03-07,Any,Any,0-9999,2,Rail,1250
0-99999,2023-08-12,Any,Any,0-9999,3,Air,7200
0-99999,2023-12-19,Any,Any,0-9999,3,Sea,2950
0-99999,2023-03-19,Any,Any,0-9999,3,Sea,3700
0-99999,2023-04-06,Any,Any,0-9999,2,Air,2850
0-99999,2023-07-10,Any,Any,0-9999,10,Sea,5350
0-99999,2023-11-20,Any,Any,0-9999,2,Rail,7100
0-99999,2023-12-27,Any,Any,0-9999,10,Sea,6400
0-99999,2023-02-25,Any,Any,0-9999,2,Air,4100
0-99999,2023-03-27,Any,Any,0-9999,7,Air,1650
0-99999,2023-04-26,Any,Any,0-9999,7,Sea,3300
0-99999,2023-12-16,Any,Any,0-9999,10,Sea,400
0-99999,2023-02-09,Any,Any,0-9999,2,Rail,6650
0-99999,2023-06-24,Any,Any,0-9999,4,Sea,1250
0-99999,2023-09-14,Any,Any,0-9999,4,Sea,3800
0-99999,2023-10-27,Any,Any,0-9999,4,Air,6650
0-99999,2023-10-11,Any,Any,0-9999,3,Sea,1900
0-99999,2023-09-15,Any,Any,0-9999,8,Air,3700
0-99999,2023-12-13,Any,Any,0-9999,3,Sea,7000
0-99999,2023-04-04,Any,Any,0-9999,7,Air,2750
0-99999,2023-05-13,Any,Any,0-9999,8,Sea,6000
0-99999,2023-09-22,Any,Any,0-9999,3,Rail,950
0-99999,2023-04-18,Any,Any,0-9999,10,Air,7200
0-99999,2023-08-24,Any,Any,0-9999,10,Air,1300
0-99999,2023-09-03,Any,Any,0-9999,6,Sea,5750
0-99999,2023-07-12,Any,Any,0-9999,2,Sea,7400
0-99999,2023-01-04,Any,Any,0-9999,7,Sea,2600
0-99999,2023-11-07,Any,Any,0-9999,10,Sea,1150
0-99999,2023-12-27,Any,Any,0-9999,7,Air,1050
0-99999,2023-04-20,Any,Any,0-9999,7,Air,4100
0-99999,2023-11-25,Any,Any,0-9999,4,Air,4650
0-99999,2023-05-22,Any,Any,0-9999,4,Air,4350
0-99999,2023-08-18,Any,Any,0-9999,4,Air,7250
0-99999,2023-10-10,Any,Any,0-9999,10,Sea,1100
0-99999,2023-04-11,Any,Any,0-9999,3,Air,7000
0-99999,2023-02-24,Any,Any,0-9999,6,Rail,850
0-99999,2023-09-22,Any,Any,0-9999,8,Sea,2350
0-99999,2023-01-08,Any,Any,0-9999,7,Sea,2000
0-99999,2023-10-18,Any,Any,0-9999,2,Sea,2700
0-99999,2023-10-14,Any,Any,0-9999,3,Air,5650
0-99999,2023-04-10,Any,Any,0-9999,8,Rail,6250
0-99999,2023-10-12,Any,Any,0-9999,7,Sea,3250
0-99999,2023-03-22,Any,Any,0-9999,2,Air,6550
