Zipcode,Order Date,Gender,Style,Price,Quantity,Shipment,Cost
89264,2023-08-27,Female,Style 496,1560,8,Sea,4800
40315,2023-02-02,Male,Style 1294,2790,3,Sea,100
58013,2023-11-05,Female,Style 61,720,2,Sea,7100
73883,2023-10-17,Female,Style 1427,470,6,Sea,350
52057,2023-07-03,Male,Style 1129,1420,8,Air,2400
41129,2023-01-01,Male,Style 969,790,6,Air,1450
31107,2023-01-25,Male,Style 1330,90,8,Sea,6350
33829,2023-04-02,Female,Style 74,850,8,Sea,4300
62209,2023-09-15,Female,Style 443,390,3,Air,950
16455,2023-10-22,Female,Style 1136,2360,3,Air,3500
89342,2023-05-12,Female,Style 1150,3100,6,Air,350
51297,2023-10-24,Female,Style 553,2450,6,Sea,5650
21261,2023-02-17,Female,Style 470,850,8,Air,5150
19525,2023-06-15,Male,Style 535,70,4,Sea,750
31225,2023-11-01,Female,Style 103,2320,8,Air,3050
60303,2023-06-08,Female,Style 733,2610,10,Sea,400
79945,2023-05-04,Male,Style 370,2220,2,Air,1400
13564,2023-04-06,Female,Style 161,1350,4,Sea,4650
85736,2023-07-09,Male,Style 222,1510,3,Sea,950
97686,2023-01-19,Male,Style 228,2170,2,Air,4550
50337,2023-10-16,Female,Style 1055,1610,10,Air,6950
30345,2023-03-09,Male,Style 1176,2710,2,Air,400
37882,2023-06-06,Female,Style 590,3270,3,Sea,5700
63112,2023-10-20,Male,Style 1434,700,7,Air,5550
74040,2023-04-19,Male,Style 1075,1570,7,Sea,5200
88492,2023-08-24,Female,Style 639,2740,7,Air,3000
29653,2023-09-08,Male,Style 67,1060,10,Air,1000
55620,2023-09-19,Male,Style 457,2080,6,Air,6650
53370,2023-01-12,Male,Style 1438,650,2,Air,5650
58746,2023-06-09,Female,Style 347,800,6,Air,6550
29936,2023-11-05,Male,Style 1413,1770,4,Rail,1200
25757,2023-07-11,Male,Style 1134,2410,4,Sea,5700
88894,2023-09-14,Female,Style 595,940,3,Sea,1950
17202,2023-06-03,Male,Style 321,2440,4,Rail,4800
29573,2023-03-07,Male,Style 1316,3060,3,Air,2700
20590,2023-10-23,Female,Style 972,2660,4,Air,7050
13974,2023-05-21,Male,Style 644,2570,10,Sea,7000
19017,2023-10-14,Male,Style 1199,900,8,Rail,3350
76755,2023-09-25,Female,Style 1249,950,2,Sea,2050
99997,2023-07-10,Female,Style 1046,2430,4,Air,6300
22766,2023-04-04,Female,Style 768,310,7,Rail,2000
47980,2023-02-13,Male,Style 993,550,3,Air,5050
93467,2023-10-17,Male,Style 790,710,6,Sea,6650
59957,2023-02-17,Male,Style 475,1150,10,Sea,1200
35702,2023-05-17,Female,Style 44,1690,7,Air,3550
66100,2023-12-04,Female,Style 440,620,7,Sea,6250
49586,2023-07-28,Male,Style 519,1500,10,Air,6000
19767,2023-07-20,Female,Style 802,900,7,Sea,6900
41518,2023-07-05,Male,Style 1501,2170,10,Sea,5600
71158,2023-08-01,Female,Style 1385,1490,8,Air,6550
28449,2023-03-15,Male,Style 1238,2470,10,Air,3000
80452,2023-01-22,Female,Style 697,490,7,Sea,4150
82620,2023-04-27,Male,Style 1018,2460,7,Sea,3500
14376,2023-03-04,Male,Style 111,2630,3,Air,3750
77835,2023-02-27,Male,Style 473,610,8,Sea,4000
93075,2023-09-22,Male,Style 1362,420,3,Sea,5000
18705,2023-07-21,Female,Style 196,620,7,Rail,3750
75943,2023-03-24,Male,Style 1417,2170,8,Air,300
49869,2023-02-26,Female,Style 396,2030,8,Rail,4600
64633,2023-07-20,Female,Style 1027,2910,3,Rail,2450
49076,2023-11-20,Female,Style 821,860,3,Air,5100
50716,2023-06-17,Female,Style 92,1690,4,Sea,2900
67600,2023-04-06,Male,Style 466,50,3,Sea,1750
81758,2023-11-18,Female,Style 444,1360,7,Air,6750
40140,2023-08-15,Male,Style 463,290,7,Sea,4700
52924,2023-06-16,Female,Style 635,1960,3,Sea,6450
33434,2023-01-02,Female,Style 174,2990,4,Sea,6250
28247,2023-05-07,Male,Style 670,460,10,Sea,4100
13242,2023-01-07,Female,Style 707,1350,6,Sea,5900
25456,2023-09-10,Female,Style 964,1250,7,Air,6950
31872,2023-01-19,Female,Style 595,2620,6,Air,3350
36750,2023-04-08,Female,Style 22,3170,6,Air,1700
10116,2023-06-11,Male,Style 688,2700,10,Sea,5350
12975,2023-07-11,Male,Style 1042,1920,6,Air,6650
84779,2023-04-25,Male,Style 725,50,10,Sea,5500
82523,2023-06-21,Male,Style 1424,760,8,Air,6850
89501,2023-10-05,Female,Style 1153,1330,3,Sea,350
78414,2023-03-09,Male,Style 1123,2940,3,Air,6050
27989,2023-02-02,Female,Style 165,3220,3,Air,3100
14755,2023-06-11,Female,Style 1142,870,7,Air,1000
38183,2023-08-12,Female,Style 1048,1010,2,Sea,3250
85186,2023-06-26,Female,Style 963,1180,6,Air,6850
81280,2023-11-10,Female,Style 754,2390,8,Sea,7200
73334,2023-11-12,Female,Style 349,2910,7,Sea,3200
67001,2023-07-13,Male,Style 586,1550,7,Air,5900
31230,2023-07-08,Female,Style 166,1960,7,Air,3800
47196,2023-01-25,Female,Style 1209,2350,8,Sea,3900
71158,2023-02-02,Female,Style 426,3000,10,Air,7300
15503,2023-06-27,Female,Style 218,2610,3,Air,4900
68254,2023-08-17,Male,Style 191,90,7,Sea,2850
48128,2023-05-24,Female,Style 70,1580,6,Air,5050
91009,2023-05-21,Female,Style 944,1150,7,Sea,2700
74244,2023-03-15,Male,Style 355,320,6,Sea,2800
90807,2023-08-10,Male,Style 1128,2080,4,Rail,2250
37453,2023-11-19,Male,Style 353,2290,3,Sea,800
25188,2023-01-05,Male,Style 509,670,4,Sea,3650
80452,2023-05-02,Female,Style 1137,2530,2,Sea,3100
32136,2023-07-08,Female,Style 281,1280,10,Sea,2150
72739,2023-05-21,Male,Style 331,2670,4,Rail,5200
38827,2023-06-27,Female,Style 1021,1630,7,Air,1500
79830,2023-11-28,Male,Style 293,3030,3,Air,6450
81697,2023-06-02,Female,Style 896,2110,8,Air,3750
36213,2023-02-28,Female,Style 676,960,8,Sea,1150
15912,2023-05-06,Male,Style 226,2660,6,Air,1600
74932,2023-12-03,Male,Style 1233,1040,2,Sea,4150
77336,2023-01-08,Female,Style 770,2770,3,Air,4250
78045,2023-01-20,Male,Style 1287,10,7,Sea,850
88989,2023-12-22,Female,Style 676,3450,7,Rail,2650
35599,2023-11-25,Female,Style 1125,3200,4,Air,150
53643,2023-06-17,Female,Style 1076,1880,10,Air,1150
65378,2023-07-11,Female,Style 966,1530,3,Air,1950
58572,2023-11-24,Male,Style 419,160,2,Air,4500
68897,2023-11-05,Female,Style 1455,1570,8,Air,1800
78898,2023-12-04,Female,Style 398,1360,7,Air,2600
50249,2023-05-24,Male,Style 1066,1600,3,Air,6900
36659,2023-03-11,Male,Style 797,2810,10,Air,2300
25451,2023-02-20,Male,Style 446,2330,4,Rail,6500
46225,2023-05-24,Female,Style 1463,720,6,Sea,6400
82179,2023-03-15,Female,Style 941,2280,10,Air,2950
43968,2023-11-21,Female,Style 36,1740,7,Rail,2050
81719,2023-03-25,Female,Style 1289,1380,2,Sea,5650
57881,2023-01-21,Male,Style 1400,1420,7,Air,2550
66884,2023-06-02,Male,Style 1328,3320,7,Sea,1900
70493,2023-02-26,Male,Style 1036,1790,3,Rail,7400
43335,2023-01-26,Female,Style 1100,190,3,Air,6500
86055,2023-10-19,Male,Style 149,200,2,Air,900
48225,2023-05-08,Female,Style 1178,2630,2,Air,4800
51224,2023-03-23,Male,Style 1080,2250,2,Air,400
31995,2023-11-23,Male,Style 1169,540,3,Air,1950
24604,2023-02-14,Female,Style 895,1750,8,Sea,4950
61944,2023-12-10,Female,Style 1063,2590,10,Air,2600
51821,2023-05-03,Male,Style 368,940,10,Sea,1150
33626,2023-03-24,Female,Style 744,1760,7,Air,5650
34669,2023-06-24,Female,Style 989,2760,8,Sea,6600
70290,2023-08-15,Male,Style 116,2960,4,Air,750
71730,2023-07-04,Female,Style 1181,2150,6,Sea,1850
72305,2023-12-17,Female,Style 1318,2060,3,Sea,6600
13350,2023-02-07,Female,Style 89,1160,8,Air,4750
72583,2023-08-21,Female,Style 1136,960,7,Sea,800
81358,2023-04-09,Male,Style 154,2360,10,Air,5750
44298,2023-08-26,Male,Style 829,3280,2,Sea,1000
51397,2023-12-11,Female,Style 906,2600,10,Sea,7050
26644,2023-04-25,Male,Style 284,1500,10,Air,2750
76148,2023-12-02,Male,Style 1002,2980,3,Sea,3550
34228,2023-08-09,Male,Style 356,130,8,Air,600
54122,2023-07-19,Female,Style 814,1370,2,Air,600
89732,2023-10-08,Female,Style 275,1300,10,Sea,2350
59977,2023-09-15,Female,Style 1127,580,8,Rail,2100
23724,2023-10-09,Male,Style 1446,1870,10,Sea,4450
67387,2023-12-21,Female,Style 472,2170,6,Sea,100
18780,2023-05-20,Female,Style 768,2990,3,Rail,1550
96619,2023-07-11,Male,Style 1112,890,3,Air,4050
17130,2023-08-26,Male,Style 671,860,10,Sea,950
79137,2023-11-02,Female,Style 1125,1650,7,Sea,5500
77550,2023-02-26,Female,Style 203,3190,3,Air,2250
30773,2023-08-04,Female,Style 1287,570,3,Sea,4100
27830,2023-06-09,Male,Style 599,1580,8,Rail,1200
24618,2023-02-28,Female,Style 566,940,4,Sea,6400
42582,2023-01-09,Male,Style 236,3060,6,Air,5000
85525,2023-08-12,Male,Style 372,3260,2,Sea,4300
38575,2023-02-01,Male,Style 1312,550,7,Air,2200
95534,2023-11-01,Female,Style 538,2710,7,Sea,2300
64733,2023-02-25,Female,Style 518,350,4,Sea,5350
20053,2023-11-16,Male,Style 25,1050,8,Air,5450
29291,2023-01-06,Male,Style 725,730,4,Rail,4850
99827,2023-10-25,Male,Style 259,200,7,Sea,2600
10916,2023-07-25,Male,Style 1226,2800,2,Air,3000
41701,2023-01-21,Male,Style 1404,1590,10,Rail,2350
30331,2023-10-17,Female,Style 842,1930,8,Air,950
82364,2023-06-01,Male,Style 282,3340,7,Air,4800
11174,2023-05-08,Female,Style 710,2520,2,Sea,3050
78532,2023-08-13,Male,Style 512,440,10,Air,6250
11274,2023-12-13,Male,Style 1159,1920,10,Sea,6950
51252,2023-04-26,Female,Style 1194,2400,7,Sea,4200
44382,2023-08-26,Female,Style 1236,1870,8,Air,6450
52015,2023-10-18,Female,Style 918,230,4,Air,6900
21972,2023-07-10,Female,Style 968,490,7,Sea,5500
80155,2023-04-01,Female,Style 63,3250,3,Air,3550
67478,2023-02-09,Female,Style 1337,260,10,Sea,4400
92209,2023-12-27,Male,Style 285,3280,8,Air,700
46035,2023-01-16,Male,Style 566,2190,3,Sea,3800
27231,2023-10-28,Male,Style 1369,1350,10,Sea,6650
43924,2023-06-08,Female,Style 285,2780,3,Air,250
81323,2023-02-23,Female,Style 607,2670,3,Air,4850
62141,2023-04-26,Female,Style 95,2110,7,Air,6350
98101,2023-06-20,Female,Style 1002,2890,8,Sea,3700
99344,2023-11-10,Male,Style 611,1870,8,Air,100
69152,2023-11-08,Male,Style 777,3090,2,Air,5950
65821,2023-09-19,Female,Style 1067,1410,3,Air,1700
17791,2023-11-04,Male,Style 452,1410,10,Sea,6000
29832,2023-04-03,Male,Style 945,3180,6,Air,1200
84526,2023-08-18,Male,Style 161,1860,8,Sea,4100
95547,2023-08-05,Male,Style 617,1120,10,Sea,3150
58004,2023-12-27,Male,Style 341,3020,7,Sea,4100
18949,2023-08-06,Male,Style 260,2000,7,Rail,1750
82388,2023-05-13,Female,Style 1346,2990,7,Rail,4250
75299,2023-03-20,Female,Style 8,1320,7,Sea,5400
51943,2023-12-04,Male,Style 587,2160,8,Sea,800
61937,2023-05-28,Female,Style 144,2510,2,Air,4800
63686,2023-12-24,Male,Style 511,3420,3,Air,250
11572,2023-01-19,Male,Style 1361,1150,7,Rail,3000
25262,2023-06-28,Female,Style 414,2840,7,Sea,6450
59561,2023-12-02,Female,Style 122,2110,4,Air,5050
63894,2023-06-26,Female,Style 262,70,7,Sea,2200
20740,2023-08-07,Female,Style 622,630,2,Air,2350
84590,2023-03-17,Male,Style 114,520,6,Rail,2050
89790,2023-11-21,Female,Style 799,650,4,Air,3800
72889,2023-03-07,Female,Style 566,680,4,Air,6650
50640,2023-01-20,Male,Style 478,240,7,Rail,650
92360,2023-02-18,Male,Style 981,2910,2,Sea,7400
48907,2023-08-10,Female,Style 1048,2430,4,Sea,7050
32322,2023-11-13,Male,Style 929,2850,3,Sea,1350
11015,2023-12-04,Female,Style 469,80,6,Air,6450
90418,2023-05-02,Female,Style 1393,3250,10,Air,5300
78551,2023-06-10,Male,Style 593,990,8,Rail,4700
96928,2023-10-28,Female,Style 48,3070,7,Air,3850
46377,2023-04-22,Female,Style 1110,1650,4,Rail,5950
44017,2023-11-26,Female,Style 156,2330,7,Sea,4400
52811,2023-02-28,Female,Style 724,3180,7,Sea,4600
64515,2023-04-25,Male,Style 596,960,3,Sea,6150
62328,2023-04-28,Female,Style 711,2640,10,Air,250
70849,2023-02-05,Male,Style 452,1070,7,Air,5500
86037,2023-10-27,Male,Style 467,730,3,Air,2950
17869,2023-12-22,Female,Style 1266,1900,8,Air,4150
76592,2023-03-03,Female,Style 215,2630,2,Air,6500
58179,2023-05-12,Male,Style 1146,1650,7,Sea,2950
65287,2023-03-05,Male,Style 727,1630,4,Air,1150
44401,2023-02-21,Male,Style 576,3060,4,Rail,1500
86133,2023-09-09,Female,Style 1379,810,6,Sea,2300
83635,2023-11-01,Male,Style 1078,2010,6,Air,5450
53591,2023-03-12,Female,Style 399,890,3,Air,2550
80802,2023-04-04,Male,Style 1401,1820,4,Sea,1300
21487,2023-09-04,Male,Style 758,2770,10,Air,5050
61458,2023-06-15,Male,Style 1207,440,3,Sea,1350
67761,2023-09-27,Female,Style 951,660,3,Air,3600
97173,2023-05-05,Male,Style 145,1280,10,Sea,550
24572,2023-05-03,Female,Style 1336,700,8,Sea,5950
14645,2023-01-02,Male,Style 1304,330,8,Air,1000
89928,2023-11-20,Female,Style 606,150,10,Air,800
45250,2023-10-04,Male,Style 1157,430,7,Air,1500
22700,2023-01-06,Female,Style 471,1850,2,Air,7100
75607,2023-05-01,Female,Style 1497,2900,4,Air,4500
63993,2023-08-27,Male,Style 1076,2070,7,Sea,6200
17497,2023-05-02,Female,Style 784,1140,6,Air,4050
84578,2023-12-26,Male,Style 661,2140,3,Sea,4300
53372,2023-12-26,Female,Style 307,700,8,Air,1550
96800,2023-09-16,Female,Style 606,1970,2,Sea,6650
31570,2023-11-26,Male,Style 542,2120,3,Air,6100
62447,2023-10-09,Male,Style 866,120,7,Sea,3950
78488,2023-01-10,Female,Style 714,2050,4,Air,6600
46274,2023-06-17,Female,Style 1184,1820,3,Sea,4350
60484,2023-06-15,Male,Style 56,3200,4,Sea,7350
71670,2023-10-21,Female,Style 83,2330,6,Air,2850
91045,2023-08-09,Female,Style 1366,1550,4,Air,6300
16855,2023-04-14,Male,Style 58,210,3,Sea,550
64262,2023-01-04,Female,Style 164,3050,8,Rail,3200
15369,2023-02-06,Female,Style 493,950,8,Air,3450
39820,2023-03-07,Female,Style 130,470,2,Air,1300
59414,2023-01-02,Female,Style 1468,3390,7,Air,3250
74733,2023-07-02,Male,Style 655,1280,4,Sea,1000
11789,2023-10-27,Female,Style 734,2850,10,Sea,2250
12661,2023-08-11,Male,Style 1209,2020,3,Air,5350
18825,2023-06-03,Male,Style 1044,3410,10,Air,1950
17414,2023-05-26,Male,Style 979,1470,3,Rail,1250
12744,2023-11-23,Female,Style 857,1860,2,Rail,2450
62657,2023-10-06,Male,Style 1161,1660,8,Sea,950
71187,2023-03-26,Female,Style 495,2430,10,Air,6950
82114,2023-08-11,Male,Style 19,1710,2,Air,1900
12043,2023-04-04,Female,Style 1360,1360,3,Rail,5750
69986,2023-06-26,Male,Style 1097,1600,2,Air,1250
86812,2023-11-27,Male,Style 1435,1200,8,Air,3800
39162,2023-01-07,Male,Style 980,3440,3,Air,6250
74317,2023-03-22,Male,Style 535,2830,4,Air,550
81554,2023-06-10,Female,Style 27,2240,6,Air,4050
14351,2023-01-14,Female,Style 521,3430,6,Air,5850
71960,2023-03-22,Male,Style 142,650,3,Air,1150
96741,2023-05-17,Male,Style 678,1590,7,Rail,5600
40117,2023-05-22,Female,Style 352,2690,7,Sea,4450
57217,2023-01-01,Male,Style 318,140,3,Air,750
74594,2023-03-21,Male,Style 942,3080,6,Air,3950
43794,2023-07-05,Female,Style 78,740,6,Air,1900
41468,2023-08-26,Female,Style 157,270,10,Rail,2550
74213,2023-09-03,Female,Style 514,2310,8,Sea,5650
96732,2023-10-21,Female,Style 400,3190,10,Air,5950
40146,2023-09-17,Male,Style 971,2810,3,Air,4400
79576,2023-06-18,Female,Style 508,2320,4,Air,5100
95293,2023-08-23,Male,Style 135,2640,7,Sea,3150
93438,2023-07-15,Female,Style 962,340,4,Air,3100
67146,2023-08-05,Female,Style 766,200,3,Air,5400
73024,2023-02-21,Male,Style 384,1170,7,Sea,1700
39581,2023-07-21,Female,Style 794,3000,2,Sea,2300
41998,2023-07-13,Female,Style 288,1360,2,Air,4750
42194,2023-04-21,Male,Style 618,720,2,Air,1750
89441,2023-05-01,Male,Style 958,2420,3,Sea,6750
31691,2023-04-03,Female,Style 762,3390,6,Air,6700
27695,2023-03-28,Male,Style 374,3060,10,Air,4050
81712,2023-07-15,Female,Style 1493,2960,3,Air,600
90500,2023-01-26,Female,Style 64,1460,8,Air,150
18314,2023-02-01,Female,Style 107,1060,7,Sea,1400
82768,2023-08-05,Male,Style 879,40,2,Air,2600
59485,2023-04-22,Female,Style 1010,2430,2,Air,3100
74403,2023-01-08,Female,Style 758,890,7,Air,4950
52679,2023-05-19,Male,Style 505,1320,7,Sea,600
71101,2023-01-07,Male,Style 178,400,6,Sea,3200
93371,2023-04-09,Female,Style 338,3410,7,Rail,3250
74620,2023-01-25,Female,Style 32,3410,3,Sea,5550
38353,2023-01-24,Male,Style 980,3220,2,Air,6100
81781,2023-02-19,Female,Style 222,2700,7,Air,6650
51185,2023-05-10,Male,Style 1456,1440,3,Air,3000
16069,2023-05-07,Male,Style 78,1160,8,Air,600
68292,2023-06-27,Female,Style 70,2990,6,Air,800
46604,2023-02-01,Female,Style 849,240,4,Sea,1750
56471,2023-07-20,Male,Style 1193,510,10,Sea,3650
79672,2023-02-05,Female,Style 647,1970,10,Rail,4100
16466,2023-08-11,Female,Style 508,2250,4,Air,750
52775,2023-11-21,Female,Style 554,820,6,Air,2150
57635,2023-01-03,Female,Style 936,790,8,Sea,7000
35320,2023-04-11,Female,Style 21,2260,7,Sea,1700
20716,2023-01-23,Female,Style 21,3300,8,Sea,900
53906,2023-03-19,Male,Style 72,2170,3,Rail,800
90538,2023-12-13,Male,Style 608,190,6,Air,3150
89190,2023-10-01,Male,Style 468,1750,3,Sea,1000
25748,2023-02-10,Male,Style 619,1070,6,Sea,1750
70740,2023-11-09,Male,Style 188,1900,10,Air,3700
57514,2023-04-13,Male,Style 1107,230,2,Sea,6850
30545,2023-08-18,Female,Style 585,2170,6,Sea,6500
64761,2023-10-03,Male,Style 934,2740,2,Air,4400
90533,2023-08-11,Female,Style 490,1800,6,Air,4400
80006,2023-12-04,Female,Style 1036,1780,3,Air,900
41933,2023-02-20,Male,Style 532,870,3,Air,3650
51263,2023-06-05,Female,Style 853,3150,7,Sea,2450
23323,2023-05-21,Male,Style 819,240,7,Sea,2000
59263,2023-10-21,Male,Style 1105,1890,7,Air,1500
41514,2023-06-09,Female,Style 1218,2940,7,Air,2300
98645,2023-05-07,Male,Style 253,660,10,Air,4700
28546,2023-03-28,Female,Style 1,750,7,Rail,6450
14308,2023-01-05,Male,Style 1045,3030,3,Air,950
11293,2023-07-03,Female,Style 56,240,7,Rail,2600
72329,2023-10-05,Female,Style 1251,160,7,Sea,500
88089,2023-10-06,Female,Style 18,2480,3,Sea,3450
84899,2023-09-03,Male,Style 1494,1100,3,Sea,800
84700,2023-01-01,Male,Style 339,2910,6,Sea,5550
58550,2023-06-19,Male,Style 102,3210,6,Air,6700
40174,2023-04-20,Male,Style 1155,2080,8,Sea,7150
88851,2023-08-27,Female,Style 97,2190,2,Air,900
68408,2023-12-01,Female,Style 1103,1980,7,Sea,3550
20155,2023-06-11,Male,Style 1449,1990,2,Sea,4000
72649,2023-11-22,Male,Style 510,2910,4,Sea,3500
38588,2023-05-18,Male,Style 1270,1570,7,Sea,6050
28056,2023-08-25,Female,Style 666,2100,10,Sea,450
98885,2023-07-14,Male,Style 316,710,10,Air,4750
30332,2023-10-16,Male,Style 566,3330,3,Air,4950
29151,2023-09-14,Female,Style 985,1980,7,Air,1750
82476,2023-03-14,Female,Style 138,2610,3,Air,5500
20082,2023-11-17,Female,Style 294,2360,6,Air,5250
94902,2023-03-27,Male,Style 423,1520,10,Air,6550
87267,2023-05-27,Male,Style 689,3060,10,Air,2900
42345,2023-08-09,Male,Style 189,2430,3,Sea,6850
68931,2023-01-09,Female,Style 933,740,6,Rail,7250
25067,2023-08-09,Female,Style 1286,1280,3,Sea,1950
62738,2023-02-08,Female,Style 1191,2730,7,Air,4750
62331,2023-03-25,Female,Style 576,1050,2,Air,750
53266,2023-12-13,Female,Style 162,3030,10,Air,750
45344,2023-11-21,Female,Style 144,3160,10,Air,3350
37825,2023-09-08,Male,Style 925,460,7,Rail,6700
66780,2023-12-11,Male,Style 177,3370,7,Sea,500
90386,2023-03-01,Male,Style 1342,1900,7,Sea,4400
87884,2023-07-08,Male,Style 1094,2080,4,Air,5050
69732,2023-08-10,Male,Style 371,650,3,Sea,3050
92765,2023-03-28,Male,Style 1441,1710,6,Rail,6550
36118,2023-08-07,Female,Style 703,3290,3,Sea,3250
44723,2023-08-16,Male,Style 714,2530,6,Air,3050
66134,2023-03-07,Male,Style 1024,2510,2,Rail,1250
80830,2023-08-12,Female,Style 1345,640,3,Air,7200
14364,2023-12-19,Female,Style 734,1310,3,Sea,2950
38171,2023-03-19,Female,Style 1311,560,3,Sea,3700
31364,2023-04-06,Female,Style 936,1190,2,Air,2850
68901,2023-07-10,Female,Style 375,1150,10,Sea,5350
70249,2023-11-20,Female,Style 868,1530,2,Rail,7100
53091,2023-12-27,Female,Style 284,2380,10,Sea,6400
63385,2023-02-25,Female,Style 212,2470,2,Air,4100
57009,2023-03-27,Male,Style 91,810,7,Air,1650
44518,2023-04-26,Female,Style 689,3310,7,Sea,3300
22112,2023-12-16,Male,Style 996,2440,10,Sea,400
35702,2023-02-09,Male,Style 1503,3020,2,Rail,6650
53096,2023-06-24,Male,Style 910,2150,4,Sea,1250
82531,2023-09-14,Male,Style 1444,160,4,Sea,3800
46297,2023-10-27,Male,Style 366,2780,4,Air,6650
37014,2023-10-11,Female,Style 581,2710,3,Sea,1900
95214,2023-09-15,Male,Style 263,2040,8,Air,3700
96895,2023-12-13,Female,Style 1281,750,3,Sea,7000
96907,2023-04-04,Male,Style 909,1420,7,Air,2750
55154,2023-05-13,Female,Style 915,600,8,Sea,6000
40150,2023-09-22,Female,Style 1360,1290,3,Rail,950
37693,2023-04-18,Female,Style 204,1420,10,Air,7200
23646,2023-08-24,Female,Style 1243,1530,10,Air,1300
73877,2023-09-03,Female,Style 1316,2510,6,Sea,5750
81282,2023-07-12,Female,Style 1207,1790,2,Sea,7400
56802,2023-01-04,Male,Style 5,2670,7,Sea,2600
35617,2023-11-07,Male,Style 632,500,10,Sea,1150
12030,2023-12-27,Male,Style 151,1680,7,Air,1050
35334,2023-04-20,Female,Style 1046,10,7,Air,4100
30579,2023-11-25,Male,Style 1208,270,4,Air,4650
23116,2023-05-22,Male,Style 405,410,4,Air,4350
51569,2023-08-18,Male,Style 288,2020,4,Air,7250
74905,2023-10-10,Female,Style 1177,1460,10,Sea,1100
23623,2023-04-11,Male,Style 1179,1330,3,Air,7000
94515,2023-02-24,Female,Style 163,3390,6,Rail,850
85145,2023-09-22,Female,Style 703,1140,8,Sea,2350
34931,2023-01-08,Female,Style 214,320,7,Sea,2000
82758,2023-10-18,Male,Style 387,920,2,Sea,2700
81291,2023-10-14,Female,Style 99,3260,3,Air,5650
37858,2023-04-10,Male,Style 566,1340,8,Rail,6250
37525,2023-10-12,Male,Style 501,1420,7,Sea,3250
40306,2023-03-22,Male,Style 200,1860,2,Air,6550
15541,2023-05-14,Female,Style 769,1070,7,Sea,1900
38415,2023-05-16,Male,Style 1288,1010,3,Sea,1000
83311,2023-12-28,Female,Style 1416,1150,4,Sea,7350
97579,2023-02-27,Male,Style 1455,2500,8,Air,1550
28036,2023-02-18,Female,Style 492,460,10,Sea,2550
77977,2023-12-01,Female,Style 1056,2520,10,Air,7300
56228,2023-02-17,Female,Style 48,1710,4,Sea,5500
32145,2023-05-19,Female,Style 1463,2450,8,Sea,5050
87779,2023-07-06,Female,Style 167,1930,4,Sea,3450
60928,2023-03-01,Female,Style 306,870,4,Sea,1650
66502,2023-10-03,Male,Style 506,2580,8,Air,7400
37880,2023-03-03,Male,Style 817,2270,8,Sea,650
71652,2023-10-26,Male,Style 757,2210,4,Air,3700
26452,2023-12-18,Male,Style 840,750,10,Sea,4450
88837,2023-08-16,Female,Style 661,2220,8,Air,5100
22799,2023-09-25,Male,Style 697,2610,8,Sea,3500
93806,2023-01-04,Male,Style 1328,1400,10,Sea,3150
15961,2023-01-11,Male,Style 1053,2280,10,Air,1050
80739,2023-05-23,Male,Style 644,3440,10,Air,1600
11410,2023-09-21,Male,Style 787,2030,10,Sea,3500
71179,2023-03-15,Male,Style 394,2900,4,Air,6050
17974,2023-12-03,Male,Style 1046,600,7,Sea,5200
44275,2023-03-25,Female,Style 1162,2020,6,Air,2550
53565,2023-05-22,Male,Style 378,1020,4,Sea,2500
25591,2023-09-11,Male,Style 211,2780,8,Sea,1050
93829,2023-12-26,Female,Style 1025,2580,7,Sea,1800
88282,2023-07-07,Male,Style 1481,810,10,Air,7100
